date,conversion_id,channel,revenue
2024-08-22,CONV-671,Social Media,137.95
2024-08-22,CONV-672,Social Media,58.89
2024-08-22,CONV-673,Social Media,31.05
2024-08-23,CONV-674,PPC,68.76
2024-08-23,CONV-675,PPC,148.24
2024-08-23,CONV-676,PPC,74.49
2024-08-23,CONV-677,PPC,279.75
2024-08-23,CONV-678,PPC,131.42
2024-08-23,CONV-679,PPC,287.21
2024-08-23,CONV-680,PPC,93.07
2024-08-23,CONV-681,PPC,113.41
2024-08-23,CONV-682,PPC,309.85
2024-08-23,CONV-683,PPC,66.74
2024-08-23,CONV-684,PPC,55.91
2024-08-23,CONV-685,PPC,105.64
2024-08-23,CONV-686,PPC,81.4
2024-08-23,CONV-687,PPC,50.96
2024-08-23,CONV-688,PPC,119.33
2024-08-23,CONV-689,PPC,57.75
2024-08-23,CONV-690,PPC,111.76
2024-08-23,CONV-691,PPC,35.48
2024-08-23,CONV-692,PPC,96.02
2024-08-23,CONV-693,PPC,170.87
2024-08-23,CONV-694,Email,175.81
2024-08-23,CONV-695,Email,83.45
2024-08-23,CONV-696,Email,184.84
2024-08-23,CONV-697,Email,248.8
2024-08-23,CONV-698,Email,169.26
2024-08-23,CONV-699,Email,67.76
2024-08-23,CONV-700,Email,122.81
2024-08-23,CONV-701,Email,125.32
2024-08-23,CONV-702,Email,132.85
2024-08-23,CONV-703,Email,203.32
2024-08-23,CONV-704,Email,89.71
2024-08-23,CONV-705,Email,65.08
2024-08-23,CONV-706,Social Media,27.53
2024-08-23,CONV-707,Social Media,37.28
2024-08-23,CONV-708,Social Media,68.48
2024-08-23,CONV-709,Social Media,71.42
2024-08-24,CONV-710,PPC,45.62
2024-08-24,CONV-711,PPC,78.84
2024-08-24,CONV-712,PPC,91.63
2024-08-24,CONV-713,PPC,88.25
2024-08-24,CONV-714,PPC,58.26
2024-08-24,CONV-715,PPC,46.59
2024-08-24,CONV-716,PPC,60.18
2024-08-24,CONV-717,PPC,164.58
2024-08-24,CONV-718,PPC,88.86
2024-08-24,CONV-719,PPC,190.26
2024-08-24,CONV-720,PPC,44.91
2024-08-24,CONV-721,Email,90.14
2024-08-24,CONV-722,Email,128.24
2024-08-24,CONV-723,Email,166.04
2024-08-24,CONV-724,Email,208.01
2024-08-24,CONV-725,Email,134.65
2024-08-24,CONV-726,Email,127.61
2024-08-24,CONV-727,Email,164.26
2024-08-24,CONV-728,Email,117.69
2024-08-24,CONV-729,Email,206.16
2024-08-24,CONV-730,Social Media,115.73
2024-08-24,CONV-731,Social Media,34.44
2024-08-24,CONV-732,Social Media,22.53
2024-08-24,CONV-733,Social Media,308.13
2024-08-25,CONV-734,PPC,133.09
2024-08-25,CONV-735,PPC,131.46
2024-08-25,CONV-736,PPC,77.31
2024-08-25,CONV-737,PPC,66.67
2024-08-25,CONV-738,PPC,100.66
2024-08-25,CONV-739,PPC,106.81
2024-08-25,CONV-740,PPC,113.39
2024-08-25,CONV-741,PPC,116.05
2024-08-25,CONV-742,PPC,90.68
2024-08-25,CONV-743,PPC,68.66
2024-08-25,CONV-744,PPC,88.35
2024-08-25,CONV-745,PPC,55.27
2024-08-25,CONV-746,PPC,92.06
2024-08-25,CONV-747,PPC,60.06
2024-08-25,CONV-748,PPC,122.22
2024-08-25,CONV-749,PPC,83.63
2024-08-25,CONV-750,PPC,125.59
2024-08-25,CONV-751,Email,132.6
2024-08-25,CONV-752,Email,97.61
2024-08-25,CONV-753,Email,109.35
2024-08-25,CONV-754,Email,129.7
2024-08-25,CONV-755,Email,177.48
2024-08-25,CONV-756,Email,195.48
2024-08-25,CONV-757,Email,181.55
2024-08-25,CONV-758,Email,90.14
2024-08-25,CONV-759,Email,97.59
2024-08-25,CONV-760,Social Media,81.1
2024-08-25,CONV-761,Social Media,230.76
2024-08-25,CONV-762,Social Media,28.97
2024-08-25,CONV-763,Social Media,16.13
2024-08-26,CONV-764,PPC,117.33
2024-08-26,CONV-765,PPC,65.39
2024-08-26,CONV-766,PPC,161.77
2024-08-26,CONV-767,PPC,110.69
2024-08-26,CONV-768,PPC,64.21
2024-08-26,CONV-769,PPC,107.7
2024-08-26,CONV-770,PPC,161.59
2024-08-26,CONV-771,PPC,137.29
2024-08-26,CONV-772,PPC,135.97
2024-08-26,CONV-773,PPC,78.22
2024-08-26,CONV-774,PPC,100.79
2024-08-26,CONV-775,Email,85.82
2024-08-26,CONV-776,Email,107.8
2024-08-26,CONV-777,Email,160.19
2024-08-26,CONV-778,Email,183.8
2024-08-26,CONV-779,Email,363.49
2024-08-26,CONV-780,Email,166.35
2024-08-26,CONV-781,Email,156.77
2024-08-26,CONV-782,Email,113.6
2024-08-26,CONV-783,Email,143.28
2024-08-26,CONV-784,Email,89.2
2024-08-26,CONV-785,Email,116.93
2024-08-26,CONV-786,Email,130.11
2024-08-26,CONV-787,Email,168.87
2024-08-26,CONV-788,Email,125.35
2024-08-26,CONV-789,Email,83.57
2024-08-26,CONV-790,Social Media,80.99
2024-08-26,CONV-791,Social Media,34.73
2024-08-26,CONV-792,Social Media,68.49
2024-08-26,CONV-793,Social Media,56.45
2024-08-26,CONV-794,Social Media,19.66
2024-08-26,CONV-795,Social Media,32.27
2024-08-26,CONV-796,Social Media,60.73
2024-08-26,CONV-797,Social Media,21.01
2024-08-27,CONV-798,PPC,82.95
2024-08-27,CONV-799,PPC,62.79
2024-08-27,CONV-800,PPC,45.99
2024-08-27,CONV-801,PPC,90.15
2024-08-27,CONV-802,PPC,88.0
2024-08-27,CONV-803,PPC,84.41
2024-08-27,CONV-804,PPC,46.77
2024-08-27,CONV-805,PPC,93.2
2024-08-27,CONV-806,PPC,74.91
2024-08-27,CONV-807,PPC,71.48
2024-08-27,CONV-808,PPC,80.42
2024-08-27,CONV-809,PPC,28.96
2024-08-27,CONV-810,PPC,73.0
2024-08-27,CONV-811,PPC,87.2
2024-08-27,CONV-812,PPC,87.85
2024-08-27,CONV-813,PPC,208.4
2024-08-27,CONV-814,PPC,94.6
2024-08-27,CONV-815,PPC,42.33
2024-08-27,CONV-816,PPC,162.08
2024-08-27,CONV-817,Email,152.05
2024-08-27,CONV-818,Email,117.42
2024-08-27,CONV-819,Email,111.33
2024-08-27,CONV-820,Email,132.71
2024-08-27,CONV-821,Email,68.99
2024-08-27,CONV-822,Email,213.11
2024-08-27,CONV-823,Email,68.94
2024-08-27,CONV-824,Email,90.07
2024-08-27,CONV-825,Email,206.36
2024-08-27,CONV-826,Email,94.01
2024-08-27,CONV-827,Email,81.77
2024-08-27,CONV-828,Social Media,48.12
2024-08-27,CONV-829,Social Media,92.67
2024-08-27,CONV-830,Social Media,156.33
2024-08-27,CONV-831,Social Media,138.09
2024-08-28,CONV-832,PPC,107.07
2024-08-28,CONV-833,PPC,78.58
2024-08-28,CONV-834,PPC,158.58
2024-08-28,CONV-835,PPC,332.72
2024-08-28,CONV-836,PPC,60.36
2024-08-28,CONV-837,PPC,54.18
2024-08-28,CONV-838,PPC,108.22
2024-08-28,CONV-839,PPC,39.56
2024-08-28,CONV-840,PPC,88.95
2024-08-28,CONV-841,PPC,126.5
2024-08-28,CONV-842,PPC,136.38
2024-08-28,CONV-843,PPC,112.2
2024-08-28,CONV-844,PPC,129.23
2024-08-28,CONV-845,PPC,121.8
2024-08-28,CONV-846,PPC,51.05
2024-08-28,CONV-847,Email,96.52
2024-08-28,CONV-848,Email,104.05
2024-08-28,CONV-849,Email,152.9
2024-08-28,CONV-850,Email,90.18
2024-08-28,CONV-851,Email,262.2
2024-08-28,CONV-852,Email,91.09
2024-08-28,CONV-853,Email,147.94
2024-08-28,CONV-854,Email,144.72
2024-08-28,CONV-855,Email,161.61
2024-08-28,CONV-856,Email,128.62
2024-08-28,CONV-857,Social Media,31.68
2024-08-28,CONV-858,Social Media,44.07
2024-08-28,CONV-859,Social Media,13.84
2024-08-29,CONV-860,PPC,32.23
2024-08-29,CONV-861,PPC,158.72
2024-08-29,CONV-862,PPC,100.36
2024-08-29,CONV-863,PPC,76.52
2024-08-29,CONV-864,PPC,106.09
2024-08-29,CONV-865,PPC,84.0
2024-08-29,CONV-866,PPC,131.9
2024-08-29,CONV-867,PPC,89.85
2024-08-29,CONV-868,PPC,111.89
2024-08-29,CONV-869,PPC,241.5
2024-08-29,CONV-870,PPC,135.26
2024-08-29,CONV-871,PPC,117.54
2024-08-29,CONV-872,PPC,119.0
2024-08-29,CONV-873,PPC,56.7
2024-08-29,CONV-874,PPC,117.02
2024-08-29,CONV-875,PPC,155.97
2024-08-29,CONV-876,PPC,168.97
2024-08-29,CONV-877,PPC,63.15
2024-08-29,CONV-878,PPC,60.14
2024-08-29,CONV-879,Email,62.94
2024-08-29,CONV-880,Email,91.71
2024-08-29,CONV-881,Email,119.07
2024-08-29,CONV-882,Email,101.01
2024-08-29,CONV-883,Email,222.76
2024-08-29,CONV-884,Email,148.68
2024-08-29,CONV-885,Email,100.04
2024-08-29,CONV-886,Email,116.02
2024-08-29,CONV-887,Email,78.76
2024-08-29,CONV-888,Email,81.69
2024-08-29,CONV-889,Email,54.91
2024-08-29,CONV-890,Email,141.22
2024-08-29,CONV-891,Email,130.71
2024-08-29,CONV-892,Social Media,51.35
2024-08-29,CONV-893,Social Media,64.37
2024-08-29,CONV-894,Social Media,79.06
2024-08-29,CONV-895,Social Media,91.56
2024-08-29,CONV-896,Social Media,68.66
2024-08-29,CONV-897,Social Media,56.62
2024-08-29,CONV-898,Social Media,38.21
2024-08-29,CONV-899,Social Media,68.49
2024-08-29,CONV-900,Social Media,172.13
2024-08-29,CONV-901,Social Media,104.36
2024-08-29,CONV-902,Social Media,59.36
2024-08-30,CONV-903,PPC,119.66
2024-08-30,CONV-904,PPC,205.87
2024-08-30,CONV-905,PPC,193.42
2024-08-30,CONV-906,PPC,32.68
2024-08-30,CONV-907,PPC,67.17
2024-08-30,CONV-908,PPC,53.22
2024-08-30,CONV-909,PPC,115.93
2024-08-30,CONV-910,PPC,108.24
2024-08-30,CONV-911,PPC,67.56
2024-08-30,CONV-912,PPC,63.45
2024-08-30,CONV-913,PPC,134.06
2024-08-30,CONV-914,PPC,176.13
2024-08-30,CONV-915,PPC,107.72
2024-08-30,CONV-916,PPC,75.58
2024-08-30,CONV-917,PPC,173.65
2024-08-30,CONV-918,PPC,57.44
2024-08-30,CONV-919,PPC,94.71
2024-08-30,CONV-920,PPC,84.71
2024-08-30,CONV-921,Email,146.08
2024-08-30,CONV-922,Email,51.69
2024-08-30,CONV-923,Email,162.22
2024-08-30,CONV-924,Email,167.59
2024-08-30,CONV-925,Email,232.17
2024-08-30,CONV-926,Email,52.94
2024-08-30,CONV-927,Email,75.72
2024-08-30,CONV-928,Email,56.27
2024-08-30,CONV-929,Email,106.24
2024-08-30,CONV-930,Email,81.01
2024-08-30,CONV-931,Email,155.17
2024-08-30,CONV-932,Email,85.22
2024-08-30,CONV-933,Email,96.82
2024-08-30,CONV-934,Email,97.06
2024-08-30,CONV-935,Social Media,33.95
2024-08-30,CONV-936,Social Media,80.3
2024-08-30,CONV-937,Social Media,42.73
2024-08-30,CONV-938,Social Media,82.72
2024-08-30,CONV-939,Social Media,100.06
2024-08-31,CONV-940,PPC,149.42
2024-08-31,CONV-941,PPC,73.47
2024-08-31,CONV-942,PPC,120.46
2024-08-31,CONV-943,PPC,160.54
2024-08-31,CONV-944,PPC,45.13
2024-08-31,CONV-945,PPC,144.67
2024-08-31,CONV-946,PPC,46.52
2024-08-31,CONV-947,PPC,115.06
2024-08-31,CONV-948,PPC,156.66
2024-08-31,CONV-949,PPC,196.02
2024-08-31,CONV-950,PPC,62.33
2024-08-31,CONV-951,PPC,62.99
2024-08-31,CONV-952,PPC,171.69
2024-08-31,CONV-953,PPC,50.95
2024-08-31,CONV-954,Email,120.68
2024-08-31,CONV-955,Email,90.87
2024-08-31,CONV-956,Email,120.03
2024-08-31,CONV-957,Email,77.6
2024-08-31,CONV-958,Email,131.81
2024-08-31,CONV-959,Email,104.87
2024-08-31,CONV-960,Email,116.54
2024-08-31,CONV-961,Email,134.55
2024-08-31,CONV-962,Email,188.06
2024-08-31,CONV-963,Email,103.87
2024-08-31,CONV-964,Email,73.14
2024-08-31,CONV-965,Email,114.79
2024-08-31,CONV-966,Social Media,94.67
2024-08-31,CONV-967,Social Media,48.6
2024-08-31,CONV-968,Social Media,52.24
2024-08-31,CONV-969,Social Media,66.74
2024-08-31,CONV-970,Social Media,102.04
2024-09-01,CONV-971,PPC,104.21
2024-09-01,CONV-972,PPC,57.09
2024-09-01,CONV-973,PPC,98.85
2024-09-01,CONV-974,PPC,24.23
2024-09-01,CONV-975,PPC,48.74
2024-09-01,CONV-976,PPC,223.78
2024-09-01,CONV-977,PPC,60.62
2024-09-01,CONV-978,PPC,63.63
2024-09-01,CONV-979,PPC,98.38
2024-09-01,CONV-980,PPC,80.44
2024-09-01,CONV-981,PPC,98.68
2024-09-01,CONV-982,PPC,59.47
2024-09-01,CONV-983,PPC,123.15
2024-09-01,CONV-984,PPC,101.56
2024-09-01,CONV-985,PPC,48.12
2024-09-01,CONV-986,PPC,96.35
2024-09-01,CONV-987,PPC,69.83
2024-09-01,CONV-988,PPC,212.54
2024-09-01,CONV-989,PPC,61.27
2024-09-01,CONV-990,PPC,90.05
2024-09-01,CONV-991,PPC,61.21
2024-09-01,CONV-992,Email,101.73
2024-09-01,CONV-993,Email,187.64
2024-09-01,CONV-994,Email,108.73
2024-09-01,CONV-995,Email,79.89
2024-09-01,CONV-996,Email,75.56
2024-09-01,CONV-997,Email,91.78
2024-09-01,CONV-998,Email,80.44
2024-09-01,CONV-999,Email,160.18
2024-09-01,CONV-1000,Email,222.05
2024-09-01,CONV-1001,Email,127.26
2024-09-01,CONV-1002,Social Media,80.14
2024-09-01,CONV-1003,Social Media,62.45
2024-09-01,CONV-1004,Social Media,39.19
2024-09-01,CONV-1005,Social Media,46.56
2024-09-01,CONV-1006,Social Media,84.81
2024-09-01,CONV-1007,Social Media,144.98
2024-09-01,CONV-1008,Social Media,77.59
2024-09-01,CONV-1009,Social Media,54.8
2024-09-02,CONV-1010,PPC,172.44
2024-09-02,CONV-1011,PPC,211.87
2024-09-02,CONV-1012,PPC,68.44
2024-09-02,CONV-1013,PPC,256.28
2024-09-02,CONV-1014,PPC,145.95
2024-09-02,CONV-1015,PPC,65.24
2024-09-02,CONV-1016,PPC,329.41
2024-09-02,CONV-1017,PPC,63.03
2024-09-02,CONV-1018,PPC,67.01
2024-09-02,CONV-1019,PPC,229.59
2024-09-02,CONV-1020,PPC,80.45
2024-09-02,CONV-1021,PPC,124.76
2024-09-02,CONV-1022,PPC,126.47
2024-09-02,CONV-1023,PPC,143.1
2024-09-02,CONV-1024,PPC,34.48
2024-09-02,CONV-1025,PPC,66.4
2024-09-02,CONV-1026,PPC,32.73
2024-09-02,CONV-1027,PPC,90.83
2024-09-02,CONV-1028,Email,140.05
2024-09-02,CONV-1029,Email,67.82
2024-09-02,CONV-1030,Email,152.27
2024-09-02,CONV-1031,Email,74.51
2024-09-02,CONV-1032,Email,201.43
2024-09-02,CONV-1033,Email,112.49
2024-09-02,CONV-1034,Email,119.32
2024-09-02,CONV-1035,Email,118.74
2024-09-02,CONV-1036,Email,95.4
2024-09-02,CONV-1037,Email,138.19
2024-09-02,CONV-1038,Email,44.47
2024-09-02,CONV-1039,Email,169.09
2024-09-02,CONV-1040,Email,116.27
2024-09-02,CONV-1041,Email,164.83
2024-09-02,CONV-1042,Social Media,29.09
2024-09-02,CONV-1043,Social Media,74.13
2024-09-02,CONV-1044,Social Media,107.53
2024-09-02,CONV-1045,Social Media,200.03
2024-09-02,CONV-1046,Social Media,32.22
2024-09-03,CONV-1047,PPC,52.07
2024-09-03,CONV-1048,PPC,72.42
2024-09-03,CONV-1049,PPC,72.65
2024-09-03,CONV-1050,PPC,101.06
2024-09-03,CONV-1051,PPC,95.77
2024-09-03,CONV-1052,PPC,97.26
2024-09-03,CONV-1053,PPC,64.45
2024-09-03,CONV-1054,PPC,226.33
2024-09-03,CONV-1055,PPC,62.62
2024-09-03,CONV-1056,PPC,20.07
2024-09-03,CONV-1057,PPC,75.17
2024-09-03,CONV-1058,PPC,49.78
2024-09-03,CONV-1059,PPC,57.6
2024-09-03,CONV-1060,PPC,117.17
2024-09-03,CONV-1061,PPC,48.87
2024-09-03,CONV-1062,PPC,74.35
2024-09-03,CONV-1063,PPC,148.23
2024-09-03,CONV-1064,PPC,110.58
2024-09-03,CONV-1065,PPC,50.25
2024-09-03,CONV-1066,PPC,109.8
2024-09-03,CONV-1067,PPC,83.81
2024-09-03,CONV-1068,Email,147.49
2024-09-03,CONV-1069,Email,60.84
2024-09-03,CONV-1070,Email,77.36
2024-09-03,CONV-1071,Email,280.3
2024-09-03,CONV-1072,Email,124.54
2024-09-03,CONV-1073,Email,77.33
2024-09-03,CONV-1074,Email,61.29
2024-09-03,CONV-1075,Email,84.36
2024-09-03,CONV-1076,Email,166.04
2024-09-03,CONV-1077,Email,108.71
2024-09-03,CONV-1078,Email,113.49
2024-09-03,CONV-1079,Email,154.87
2024-09-03,CONV-1080,Social Media,42.57
2024-09-03,CONV-1081,Social Media,30.72
2024-09-03,CONV-1082,Social Media,96.75
2024-09-03,CONV-1083,Social Media,27.32
2024-09-03,CONV-1084,Social Media,51.62
2024-09-03,CONV-1085,Social Media,119.76
2024-09-03,CONV-1086,Social Media,148.14
2024-09-04,CONV-1087,PPC,71.82
2024-09-04,CONV-1088,PPC,112.2
2024-09-04,CONV-1089,PPC,53.18
2024-09-04,CONV-1090,PPC,93.07
2024-09-04,CONV-1091,PPC,66.39
2024-09-04,CONV-1092,PPC,73.97
2024-09-04,CONV-1093,PPC,116.63
2024-09-04,CONV-1094,PPC,148.58
2024-09-04,CONV-1095,PPC,76.53
2024-09-04,CONV-1096,PPC,117.3
2024-09-04,CONV-1097,PPC,45.78
2024-09-04,CONV-1098,PPC,48.51
2024-09-04,CONV-1099,PPC,75.68
2024-09-04,CONV-1100,PPC,45.89
2024-09-04,CONV-1101,PPC,145.66
2024-09-04,CONV-1102,PPC,59.61
2024-09-04,CONV-1103,PPC,61.68
2024-09-04,CONV-1104,Email,126.54
2024-09-04,CONV-1105,Email,226.76
2024-09-04,CONV-1106,Email,285.34
2024-09-04,CONV-1107,Email,171.09
2024-09-04,CONV-1108,Email,66.87
2024-09-04,CONV-1109,Email,166.75
2024-09-04,CONV-1110,Email,95.97
2024-09-04,CONV-1111,Email,224.68
2024-09-04,CONV-1112,Email,174.16
2024-09-04,CONV-1113,Email,160.61
2024-09-04,CONV-1114,Social Media,31.42
2024-09-04,CONV-1115,Social Media,47.5
2024-09-04,CONV-1116,Social Media,28.87
2024-09-04,CONV-1117,Social Media,110.88
2024-09-05,CONV-1118,PPC,67.61
2024-09-05,CONV-1119,PPC,84.44
2024-09-05,CONV-1120,PPC,55.68
2024-09-05,CONV-1121,PPC,210.44
2024-09-05,CONV-1122,PPC,66.23
2024-09-05,CONV-1123,PPC,108.92
2024-09-05,CONV-1124,PPC,55.76
2024-09-05,CONV-1125,PPC,105.64
2024-09-05,CONV-1126,PPC,86.57
2024-09-05,CONV-1127,PPC,138.92
2024-09-05,CONV-1128,PPC,217.3
2024-09-05,CONV-1129,PPC,65.82
2024-09-05,CONV-1130,PPC,219.11
2024-09-05,CONV-1131,PPC,56.63
2024-09-05,CONV-1132,PPC,75.47
2024-09-05,CONV-1133,PPC,64.5
2024-09-05,CONV-1134,PPC,99.41
2024-09-05,CONV-1135,Email,148.04
2024-09-05,CONV-1136,Email,242.33
2024-09-05,CONV-1137,Email,86.25
2024-09-05,CONV-1138,Email,108.09
2024-09-05,CONV-1139,Email,196.56
2024-09-05,CONV-1140,Email,97.36
2024-09-05,CONV-1141,Email,61.69
2024-09-05,CONV-1142,Email,108.97
2024-09-05,CONV-1143,Email,106.38
2024-09-05,CONV-1144,Social Media,30.62
2024-09-05,CONV-1145,Social Media,77.45
2024-09-05,CONV-1146,Social Media,71.23
2024-09-05,CONV-1147,Social Media,54.11
2024-09-05,CONV-1148,Social Media,45.01
2024-09-05,CONV-1149,Social Media,79.75
2024-09-06,CONV-1150,PPC,30.06
2024-09-06,CONV-1151,PPC,117.8
2024-09-06,CONV-1152,PPC,232.45
2024-09-06,CONV-1153,PPC,124.97
2024-09-06,CONV-1154,PPC,83.4
2024-09-06,CONV-1155,PPC,41.65
2024-09-06,CONV-1156,PPC,94.52
2024-09-06,CONV-1157,PPC,133.33
2024-09-06,CONV-1158,PPC,90.04
2024-09-06,CONV-1159,PPC,117.0
2024-09-06,CONV-1160,PPC,146.23
2024-09-06,CONV-1161,PPC,85.6
2024-09-06,CONV-1162,PPC,49.89
2024-09-06,CONV-1163,PPC,60.48
2024-09-06,CONV-1164,PPC,105.17
2024-09-06,CONV-1165,PPC,39.26
2024-09-06,CONV-1166,PPC,75.91
2024-09-06,CONV-1167,PPC,64.29
2024-09-06,CONV-1168,PPC,46.09
2024-09-06,CONV-1169,PPC,51.86
2024-09-06,CONV-1170,Email,88.41
2024-09-06,CONV-1171,Email,236.89
2024-09-06,CONV-1172,Email,54.15
2024-09-06,CONV-1173,Email,152.92
2024-09-06,CONV-1174,Email,196.44
2024-09-06,CONV-1175,Email,147.86
2024-09-06,CONV-1176,Email,113.62
2024-09-06,CONV-1177,Email,148.83
2024-09-06,CONV-1178,Email,145.92
2024-09-06,CONV-1179,Email,73.63
2024-09-06,CONV-1180,Email,226.26
2024-09-06,CONV-1181,Email,151.92
2024-09-06,CONV-1182,Email,58.2
2024-09-06,CONV-1183,Email,133.93
2024-09-06,CONV-1184,Email,156.52
2024-09-06,CONV-1185,Social Media,53.83
2024-09-06,CONV-1186,Social Media,44.37
2024-09-06,CONV-1187,Social Media,21.31
2024-09-06,CONV-1188,Social Media,59.37
2024-09-06,CONV-1189,Social Media,50.95
2024-09-06,CONV-1190,Social Media,82.06
2024-09-06,CONV-1191,Social Media,26.24
2024-09-07,CONV-1192,PPC,226.17
2024-09-07,CONV-1193,PPC,189.74
2024-09-07,CONV-1194,PPC,27.2
2024-09-07,CONV-1195,PPC,196.76
2024-09-07,CONV-1196,PPC,95.87
2024-09-07,CONV-1197,PPC,106.4
2024-09-07,CONV-1198,PPC,27.91
2024-09-07,CONV-1199,PPC,140.65
2024-09-07,CONV-1200,PPC,87.84
2024-09-07,CONV-1201,PPC,57.91
2024-09-07,CONV-1202,PPC,82.36
2024-09-07,CONV-1203,PPC,112.57
2024-09-07,CONV-1204,PPC,96.44
2024-09-07,CONV-1205,PPC,77.84
2024-09-07,CONV-1206,PPC,202.54
2024-09-07,CONV-1207,PPC,142.54
2024-09-07,CONV-1208,PPC,47.06
2024-09-07,CONV-1209,PPC,57.94
2024-09-07,CONV-1210,PPC,61.34
2024-09-07,CONV-1211,PPC,104.91
2024-09-07,CONV-1212,Email,59.27
2024-09-07,CONV-1213,Email,188.81
2024-09-07,CONV-1214,Email,72.39
2024-09-07,CONV-1215,Email,140.32
2024-09-07,CONV-1216,Email,130.0
2024-09-07,CONV-1217,Email,97.19
2024-09-07,CONV-1218,Email,125.64
2024-09-07,CONV-1219,Email,82.66
2024-09-07,CONV-1220,Email,67.32
2024-09-07,CONV-1221,Email,133.93
2024-09-07,CONV-1222,Email,117.35
2024-09-07,CONV-1223,Email,168.72
2024-09-07,CONV-1224,Email,85.19
2024-09-07,CONV-1225,Social Media,148.72
2024-09-07,CONV-1226,Social Media,31.1
2024-09-07,CONV-1227,Social Media,64.18
2024-09-07,CONV-1228,Social Media,66.46
2024-09-07,CONV-1229,Social Media,28.24
2024-09-07,CONV-1230,Social Media,55.28
2024-09-07,CONV-1231,Social Media,91.41
2024-09-08,CONV-1232,PPC,149.62
2024-09-08,CONV-1233,PPC,93.93
2024-09-08,CONV-1234,PPC,134.6
2024-09-08,CONV-1235,PPC,256.35
2024-09-08,CONV-1236,PPC,76.24
2024-09-08,CONV-1237,PPC,104.22
2024-09-08,CONV-1238,PPC,70.77
2024-09-08,CONV-1239,PPC,123.64
2024-09-08,CONV-1240,PPC,62.43
2024-09-08,CONV-1241,PPC,131.49
2024-09-08,CONV-1242,PPC,113.42
2024-09-08,CONV-1243,PPC,118.4
2024-09-08,CONV-1244,PPC,90.09
2024-09-08,CONV-1245,PPC,89.41
2024-09-08,CONV-1246,PPC,42.64
2024-09-08,CONV-1247,PPC,52.88
2024-09-08,CONV-1248,PPC,39.72
2024-09-08,CONV-1249,PPC,69.98
2024-09-08,CONV-1250,PPC,119.74
2024-09-08,CONV-1251,PPC,193.49
2024-09-08,CONV-1252,PPC,46.76
2024-09-08,CONV-1253,PPC,68.21
2024-09-08,CONV-1254,Email,224.15
2024-09-08,CONV-1255,Email,121.47
2024-09-08,CONV-1256,Email,71.55
2024-09-08,CONV-1257,Email,133.04
2024-09-08,CONV-1258,Email,96.02
2024-09-08,CONV-1259,Email,180.65
2024-09-08,CONV-1260,Email,154.73
2024-09-08,CONV-1261,Email,69.02
2024-09-08,CONV-1262,Social Media,44.72
2024-09-08,CONV-1263,Social Media,153.86
2024-09-08,CONV-1264,Social Media,50.58
2024-09-08,CONV-1265,Social Media,62.35
2024-09-08,CONV-1266,Social Media,40.2
2024-09-09,CONV-1267,PPC,132.1
2024-09-09,CONV-1268,PPC,126.18
2024-09-09,CONV-1269,PPC,88.56
2024-09-09,CONV-1270,PPC,44.7
2024-09-09,CONV-1271,PPC,64.35
2024-09-09,CONV-1272,PPC,91.52
2024-09-09,CONV-1273,PPC,111.74
2024-09-09,CONV-1274,PPC,110.9
2024-09-09,CONV-1275,PPC,97.17
2024-09-09,CONV-1276,PPC,73.92
2024-09-09,CONV-1277,PPC,232.38
2024-09-09,CONV-1278,PPC,49.5
2024-09-09,CONV-1279,PPC,62.78
2024-09-09,CONV-1280,PPC,108.99
2024-09-09,CONV-1281,PPC,142.76
2024-09-09,CONV-1282,PPC,125.55
2024-09-09,CONV-1283,PPC,101.33
2024-09-09,CONV-1284,Email,358.26
2024-09-09,CONV-1285,Email,129.55
2024-09-09,CONV-1286,Email,102.82
2024-09-09,CONV-1287,Email,126.85
2024-09-09,CONV-1288,Email,138.26
2024-09-09,CONV-1289,Email,89.41
2024-09-09,CONV-1290,Email,85.81
2024-09-09,CONV-1291,Email,116.97
2024-09-09,CONV-1292,Social Media,41.42
2024-09-09,CONV-1293,Social Media,107.75
2024-09-09,CONV-1294,Social Media,106.18
2024-09-09,CONV-1295,Social Media,63.31
2024-09-09,CONV-1296,Social Media,29.45
2024-09-10,CONV-1297,PPC,140.81
2024-09-10,CONV-1298,PPC,146.08
2024-09-10,CONV-1299,PPC,161.2
2024-09-10,CONV-1300,PPC,61.32
2024-09-10,CONV-1301,PPC,115.09
2024-09-10,CONV-1302,PPC,191.9
2024-09-10,CONV-1303,PPC,39.28
2024-09-10,CONV-1304,PPC,58.5
2024-09-10,CONV-1305,PPC,122.03
2024-09-10,CONV-1306,PPC,91.5
2024-09-10,CONV-1307,Email,160.15
2024-09-10,CONV-1308,Email,173.73
2024-09-10,CONV-1309,Email,83.24
2024-09-10,CONV-1310,Email,236.2
2024-09-10,CONV-1311,Email,113.19
2024-09-10,CONV-1312,Email,164.44
2024-09-10,CONV-1313,Email,196.01
2024-09-10,CONV-1314,Email,141.78
2024-09-10,CONV-1315,Email,176.57
2024-09-10,CONV-1316,Social Media,109.74
2024-09-10,CONV-1317,Social Media,66.06
2024-09-10,CONV-1318,Social Media,83.46
2024-09-10,CONV-1319,Social Media,90.11
2024-09-10,CONV-1320,Social Media,77.91
2024-09-10,CONV-1321,Social Media,84.62
2024-09-11,CONV-1322,PPC,51.88
2024-09-11,CONV-1323,PPC,95.53
2024-09-11,CONV-1324,PPC,68.25
2024-09-11,CONV-1325,PPC,82.43
